Address,opAirdropScore,TokenBalanceGIV,TokenBalanceOP,GRDonations,EthDeposits,OptimismBridges,OpTreasuryPayouts,IsOptimismDelegate,InteractedWithContracts,CreatedGnosisSafe,OwnsGnosisSafe,ExecutedGnosisTx,isPartOfOPTreasury,IsGitcoinProjectOwner,GitcoinPassportScore,RegenPOAPs,OptimismTxCount,TrustedSeedMember,GivethActivity,TotalScore
0xc91d300D342eC4EBbC61B3AE75dc5D7245109dD9,false,false,false,0,false,0,0,0,1,1,1,1,false,1,false,false,4,"2,010",1,1700
0x9959ddA625ba12809849F9b0F44E660C0f136733,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,859",false,200
0xA0A1A1736D98C835BD2608ABFE242bA7E65D2126,false,false,100.23,0,false,0,2,0,1,false,false,false,false,false,false,false,30,"1,888",false,910
0x072e83cdE5c102fDCF32BE328034E1bB2DADCB01,false,false,611.76,0,false,0,2,0,1,false,false,false,false,false,false,false,10,"5,986",false,910
0x9Aa6Db877742aD8D8c7fE209F561fbd2bE19D5F4,false,false,1462.10,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,850",false,610
0xEFA21088F3830cD7d9f526eA268f7AabA34F785F,false,false,116.57,3,false,0,2,0,1,false,false,false,false,false,false,false,6,"2,068",false,1010
0xDF00e071996dE3336899bBd5722592b3D972E788,false,false,827.76,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,783",false,620
0xc154eB56388c8ce13492B3b149D451bb1B42AC5B,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,796",false,200
0x9542225b26ae10B4c47625D75DA5123d838b30d8,false,false,555.93,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,781",false,610
0x92b0fd2bd1991b2bdbb1306a719bd45dbfa46768,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,748",false,200
0xb19DF2BCe7c036B69b20180413b58012Fa328e58,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,716",false,200
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,false,false,446.66,0,false,0,2,0,1,false,false,false,false,false,false,false,119,"1,690",false,910
0xED77A2406bb16f56a5Dc5CC6D893f6500585A115,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,684",false,200
0x9e476f951Dc5aF8E4f7fD02C78f0CD765A25C8C0,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,2,"1,629",false,500
0x8041748a2A16e9B7A3980107f4376774421642c8,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,2,false,"7,490",1,340
0x57F908C42F5a0e5DBBd3c35a137cC242cF89Add6,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x181e1ff49CAe7f7c419688FcB9e69aF2f93311da,false,false,false,0,false,1,0,0,1,false,false,false,false,false,false,false,1,"7,378",false,800
0x6432c098bfedA15Dd4d0692C46bDB43091a95171,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,7,"1,686",false,500
0x38Dfd788DB4CFaB7b9Da57b06CfC06C6E0f33C3b,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"20,916",false,200
0x7fCFeb41316C67cA985C652e639367762D5E98dA,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,4,"1,617",1,600
0xc2fB4B3EA53E10c88D193E709A81C4dc7aEC902e,false,false,false,2,false,0,0,0,1,false,false,false,false,1,false,1,21,"1,626",false,820
0xF0dA4128a4ED2eD3fFE5d8618a6E002F338b8E52,false,false,174.75,0,false,0,2,0,1,false,false,false,false,false,false,false,14,"1,577",1,1010
0xD5288ED50a195017E5B30595F65091a7767817a4,false,36.51,false,23,false,1,0,0,1,1,1,false,false,1,false,1,44,"6,993",1,1630
0x5832834966933beC942Bb06a3B55dd1176cbDDD2,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,565",1,300
0xd6f5646D9E7FbeE7CC907EB8e12dAFA5378431E6,false,false,5178.59,20,false,0,2,0,1,false,false,false,false,false,12.18,false,21,"1,565",1,1410
0xae9A1Bbd8A53E6BD845D1b493CD174E6B0531eb8,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,554",false,200
0x6fD155b9D52F80E8A73a8A2537268602978486e2,false,false,74.42,0,false,1,1,0,1,false,false,false,false,false,false,false,8,"1,552",false,1210
0x63960487872023231e4C3fbdE536c34E2C93De55,false,false,812.59,0,false,1,2,1,1,false,false,false,false,1,false,false,61,"1,545",false,1910
0xed8DB37778804A913670d9367aAf4F043AAd938b,false,false,1383.38,90,false,4,2,0,1,false,1,1,false,false,6.08,1,76,"1,676",1,2640
0xB81E88279F3208001AEdA20689d3E5d818758dbf,false,false,5.47,0,false,1,1,0,1,false,false,false,false,false,false,false,162,"1,530",false,1210
0x52fA3cD7C8926CF515a454658A27d710CF447b2f,false,false,4.95,0,false,0,1,0,1,false,false,false,false,false,false,false,14,"1,578",1,1010
0x1026eFFaE689c49F3655e74DC45C8869E3f6Fd35,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,504",false,200
0xB1B7586656116D546033e3bAFF69BFcD6592225E,false,false,2018.03,3,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,502",false,710
0x00432996c5Cf8200CF208200613aec2329be0e39,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,500",1,300
0xD70A0999e4AFcD794Ae01dD7194f34D60e5e21F4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,483",false,200
0x177a68f3C836a2a37a3c594CD16004d7B9589476,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,480",false,200
0x884Ff907D5fB8BAe239B64AA8aD18bA3f8196038,false,false,2491.98,23,false,0,2,0,1,false,1,1,false,false,false,false,104,"1,471",false,1920
0xfE6B3Daf5DB93C8203316956844b3Ae23521a722,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,465",false,200
0x7136fbDdD4DFfa2369A9283B6E90A040318011Ca,false,false,6061.18,4,false,0,2,0,1,false,1,false,false,false,33.01,false,9,"2,250",1,1810
0x760C7B2403a9Ee72E704b35ADEcF94e3D42A9D4f,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,529",false,200
0x12A63Bd7C98FC55C4402923991685303ca7B75A2,false,false,55.93,0,false,0,0,0,1,false,false,false,false,false,false,false,6,"1,461",false,510
0x3E7F054563682c42bd4907b88D0DC27557992576,false,false,false,1,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,270",1,400
0xdEe4fBF0b62febe20000826EaeB939E2Cc7876b4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,425",1,300
0xcaff17d5c7C349bE300E93cbAF56bc868ef75982,false,false,false,0,false,1,0,0,1,false,false,false,false,false,false,false,11,"1,421",false,800
0xD91ec22114897E5E68997F77a6182dE3Cb09ba9B,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,3,"1,414",false,500
0x8F942ECED007bD3976927B7958B50Df126FEeCb5,false,false,3043.04,1,false,1,2,0,1,false,1,false,false,false,false,false,18,"1,393",false,1720
0x41e235560175A75c49c2e11e0e7A452a81c35808,false,false,1190.27,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,423",false,610
0x3b0459C53FD6fC216FEa8817512990c886310386,false,false,1190.27,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,388",false,610
0xF35960302a07022aBa880DFFaEC2Fdd64d5BF1c1,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,3,"1,382",false,500
0x33dCb3ec1918b6913C00954d8F40bFc04a5CFd20,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,375",false,200
0x4ae70EfbC57Df5F16FC5fA2CcF016887E6312AfB,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,250",1,300
0xe621A0B2D4f837Fa2a4d15059dae91EA8D9aa9AC,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,374",false,200
0xd0Cdc872439164D46785bb73Eeae91d29f1dae8d,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"3,169",false,200
0x22851c0AB295397AC5d41aF8899dEbf69C641680,false,false,776.87,0,false,2,1,0,1,false,false,false,false,false,false,false,8,"1,521",false,1210
0xd0ef3a2Ae7Fb496C0897400f1be46693B6183B0a,false,false,271.83,32,false,0,1,0,1,false,false,false,false,false,false,false,3,"1,494",1,1120
0x778bc2ea28243a59663B6dE926e5f6a0Cd7B2ac9,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,912",false,200
0x33878e070db7f70D2953Fe0278Cd32aDf8104572,false,2072.94,1467.47,54,false,7,2,0,1,false,false,false,false,false,35.10,false,56,"2,319",1,2240
0x9Ef53569800e203C20200256CF134abc675bC8e1,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,466",1,310
0x0E76602324bD961E3E928b4BD5DC578b9883dF11,false,false,2.96,0,false,0,1,0,1,false,false,false,false,false,false,false,10,"1,387",false,910
0x933Fe343746549ac10D471cE4DfA20bAab3EdE86,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,330",false,200
0xbcaE3F1Ab2Ac4A82D199720BE78c5a32bb144e8b,false,false,3482.80,0,false,1,2,0,1,false,false,false,false,false,false,false,11,"1,329",false,1220
0xEa5F027482561b25CA3E5a5498cBD1E979932774,false,false,8317.79,0,false,0,2,0,1,false,false,false,false,false,false,false,2,"1,581",1,1010
0x5303D37018b0e7e6F4fe8C706b7001735e5d430A,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"4,134",false,200
0xaE7f11378dABA3757e9D7691be04285938bE35B5,false,2475.34,231.43,0,false,0,2,0,1,false,false,false,false,1,false,false,54,"1,125",1,1230
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,45,"1,326",1,600
0xca4aD39F872E89Ef23eABd5716363Fc22513E147,false,false,17.64,0,false,1,3,0,1,false,false,false,false,false,false,false,282,"1,324",1,1310
0x1D8a08c8C3Ce0A852Cb4Da902754991759F7F625,false,false,714.10,0,false,1,1,0,1,false,false,false,false,false,false,false,2,"1,322",false,1210
0xAcC89b21449b6CBB5101D5267F730C25E02E2409,false,false,3232.96,0,false,1,2,0,1,false,false,false,false,false,false,false,5,"1,299",false,1210
0x7e75c3Fbe3Aa9007d9E93eb948e02329b8b35dfE,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,284",false,200
0x66D9dfddC3AD45d6383D5B9e9354F60Bc9D16A8e,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,1,false,"4,514",1,320
0x22270a0b82CBF0bd80C6E0FaD85342600518e114,false,false,1450.06,0,false,0,2,0,1,false,false,false,false,false,false,1,2,"1,288",false,940
0x76eFa04a76D4662EE3544ac40bbEcBE0Cd196Ad4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,250",false,200
0x1bAeC9d58603F6eAeDdBD66AcC56Db76215FC8D6,false,false,2515.69,52,false,1,2,0,1,false,false,false,false,false,false,false,7,"1,250",false,1310
0xcf9Bb70b2f1aCCb846e8B0C665a1Ab5D5D35cA05,false,false,1.26,0,false,0,0,0,1,false,false,false,false,false,false,false,3,"1,250",false,510
0x40498A25cc21c3412caD6566a19B31019143a02E,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,250",1,300
0xEba266c4D218172f884074Df3892F3D800c197e0,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,452",false,200
0xcdAEb3bCE9Df386b574F2AeFB06b9a2a156835b4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,280",false,200
0x16B942C119D3e34ff8f801cf68EC6aA26F1dC494,false,false,555.93,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"2,628",1,710
0x9885a84930E3C8c865A1D3dEBDC204F990BaB7C3,false,false,3808.04,37,false,2,2,0,1,false,false,false,false,false,false,false,117,"3,586",1,1420
0xDcdf8164AAF9345E48E747e95B07d2782D09Cb40,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,217",false,200
0x6466386897a82cB8c96C8680631dA7489f154004,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,213",false,210
0xedb892BBd19188cD2dEf63249d6a657Ac6F98935,false,false,false,1,false,1,0,0,1,false,false,false,false,false,12.75,false,1,"1,211",1,1300
0x784FF72C420e3da4ACCb078A79156615f53E4af0,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,210",false,200
0x3eEd07fC683037565E54408a6800c9C3a6f70c45,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,203",false,200
0x0668d077Ed4dBD45b3523E4DfFC07197b75519E3,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,1,false,"1,200",false,220
0xcEAcC735C67217101ABD0FFB46661C42deC366a8,false,false,883.76,0,false,1,2,0,1,false,false,false,false,false,false,false,27,"1,194",false,1220
0x90299EC59b94398a3a31a795Bc585F743d0e5Cc9,false,false,238.25,15,false,0,2,0,1,false,false,false,false,false,false,10,29,"1,224",false,1220
0xFBC56Be13C23c18B6864D062e413da3c7e0f74Fb,false,1925.84,false,0,false,2,1,0,1,false,false,false,false,false,false,2,56,"3,159",1,1850
0x47B2c37fFee6e8d71EF9dFbe84eE596571885492,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,184",false,200
0x22483Eeb5322608E4E99484F6CA661a6EF09D461,false,false,false,5,false,1,0,0,1,false,false,false,false,false,false,false,2,"1,183",1,1010
0x21c9aba2392dD5e15CE74BF9C8685aC4907B5Fab,false,false,3806.83,0,false,1,2,0,1,false,false,false,false,false,false,false,7,"2,642",1,1320
0xB6DaCFC9e6443F2546E9285BA4AE6359cDc20727,false,false,271.83,0,false,1,1,0,1,false,false,false,false,false,false,false,3,"1,175",1,1320
0xa81fa36C51C95b52431038352D3D452C5De5E6e8,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,169",false,200
0x37341cbb14c5F128A70B149726ad8B2CE6F4C793,false,false,9087.31,0,false,1,2,0,1,false,false,false,false,false,false,1,27,"1,167",false,1230
0xA5320F385285942Ff5B852179A96e2c0615F598e,false,false,false,2,false,0,0,0,false,false,false,false,false,false,false,2,false,"1,162",false,340
0xD2FA59811af055e0e94D570EA7F9800c0E5C0428,false,false,false,0,false,1,1,0,1,false,1,1,false,false,false,false,206,"1,159",1,2200
0x5B4dF17CA5A3339D722028a585582693742E5B5a,false,false,5722.22,0,false,1,2,1,1,1,1,false,false,false,false,false,137,"1,148",false,2110
0x59AE7f21D18b2F5fDC7a99c4fd6dD9E67Cec0Bc9,false,false,1506.91,14,false,0,2,0,1,false,false,false,false,false,false,false,24,"8,155",1,1120
0xcaAA39294a02bF3Bf6a806D11d687e244CE56378,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,144",false,200
0xE4b9744aa513db29BD09dE2e830a2018d302EF74,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,1,"3,722",1,600
0xb8c2C29ee19D8307cb7255e1Cd9CbDE883A267d5,false,false,3817.20,0,false,1,2,0,1,false,1,1,false,false,false,false,3,"1,176",false,2120
0xaDa258b76d3Fce0149946740cD2b6cEaeeA8fA61,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,137",false,200
0x0a1751fCF226669952c0BAF7361F90bc274dc03a,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,191",1,300
0xfe96D1eD2A4C9E60e0e3030609aF0361A515169e,false,false,27.21,0,false,3,1,0,1,false,false,false,false,false,false,false,344,"1,134",false,1220
0xb08F95dbC639621DbAf48A472AE8Fce0f6f56a6e,false,false,20478.51,52,false,3,2,0,1,1,1,false,false,false,false,false,327,"1,130",1,1820
0x2A52309eDF998799C4A8b89324CCAd91848c8676,false,false,1462.10,0,false,2,0,0,1,false,false,false,false,1,false,false,1,"1,125",false,1010
0x6Dc43be93a8b5Fd37dC16f24872BaBc6dA5E5e3E,false,false,39896.45,0,false,2,2,0,1,false,false,false,false,false,false,2,86,"1,125",false,1250
0xc5C4F3145b252407e25Cfc92DA0FB0Bce2bc3310,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0xF0CdfA126a944849A6e9982253CD5259AfAe0355,false,false,1746.19,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,610
0xBc74cc61c131205E1D71db1854BF25C83C0355e8,false,false,271.83,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,610
0x5E968e92a1fED01A32bbDD9D20e49Cb8299eAC5b,false,488.86,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,744",false,210
0x534D4e82EA7eCA7F62c3fdf6D39A541be95Bf951,false,false,681.26,0,false,1,1,0,1,false,false,false,false,false,false,false,9,"1,331",false,1210
0x7C6264DEAfA9F1F0A55dc6CDD6a03d2598393D9A,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,137",false,200
0xB1FbaD53FD06082d884c90dbd66c68613453Bf20,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,134",1,300
0xD8D79754008006aE578FF2507091543D12f1D8bC,false,false,false,0,false,1,1,0,1,false,false,false,false,false,false,false,4,"1,125",1,1300
0x4318cC449b1cbE6d64dd82E16abE58C79E076C2B,false,false,54.68,26,false,1,1,1,1,1,1,false,false,false,44.53,false,202,"4,386",1,2610
0x0440DEC91912A3c1De4693cA890C8Ad57697B053,false,false,false,2,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,300
0x67243d6c3c3bDc2F59D2f74ba1949a02973a529d,false,false,false,0,false,1,1,0,1,false,1,false,false,1,46.97,false,138,"1,387",1,2200
0xB0CCf43adA6CBaA26dcf4907117b496d49f74242,false,false,false,51,false,0,1,0,1,false,false,false,false,false,false,false,256,"1,409",1,1600
0x6897abe0fd62b589260784b21f4ca3f78a0d8017,false,false,500.00,8,false,0,2,0,1,1,1,1,false,1,0.00,false,66,"1,846",1,2210
0x6C965b656C450259a6D4d95A2E68Fb4319EecBc0,false,false,1.27,33,false,0,1,0,1,false,false,false,false,false,false,false,860,"1,469",1,1110
0x5299C7D2b73B6A96231081DabFD54DfCc84feDEB,false,false,1026.44,6,false,0,2,0,1,false,false,false,false,false,26.46,2,10,"2,284",1,1460
0x4428B7079b868e61053DfEfF75c1a3CcDEb42Cbc,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"3,625",false,200
0x6418fc9Ad45ebba33dEFfB42548A682d3dC1d3Cd,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x6E00136Eac2f2B439f037B976639f90Cc1824DB5,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0xB00784c401D42f03ccbE1e85b9f2a4aE056C7251,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0x9de78B32339df46ab670b0c580bdEc9Ac68acB76,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,250",1,300
0x5c95FED053997f30b7Aa69979C208a5D15479f5D,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x5AC583Feb2b1f288C0A51d6Cdca2e8c814BFE93B,false,false,false,6,false,0,0,0,1,false,false,false,false,false,4.53,false,4,"1,125",1,1000
0x204323A83506CA93eF23731894B450071541E9DF,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0x554c5aF96E9e3c05AEC01ce18221d0DD25975aB4,false,false,10.22,0,false,1,1,0,1,false,1,1,false,false,false,false,37,"1,125",false,2120
0x615b044B6Ccb048532bcF99AAdf619d7fdD2Aa01,false,false,false,0,false,0,1,0,1,false,false,false,false,false,false,false,2,"1,166",1,1000
0x18190831552EC91237D68ff94fe9124ccBac4163,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x9D5A0ec9DCab69075E4fF40B46813f6D952bbD65,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"3,169",1,300
0x0363f3c31076a64b85ceb69a28f958a7c1181cee,false,false,2.31,10,false,0,1,0,1,false,false,false,false,false,false,1,8,"1,125",false,1040
0xC453e07AD5085eE0A9f9BDD03c0f2841A92455f4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x39f7E47A5B15a2D28E3e6314aA6BEe450A2546Dc,false,false,7.34,0,false,0,1,0,1,false,false,false,false,false,false,false,52,"1,125",false,910
0x48A63097E1Ac123b1f5A8bbfFafA4afa8192FaB0,false,false,35984.41,0,false,0,4,1,1,false,false,false,false,false,false,false,14,"1,125",false,1420
0xc68e8827FC1Dd3b2bc94Ca8b0228268f16dd6cf6,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,21,"2,660",false,500
0x5Ad3b55625553CEf54D7561cD256658537d54AAd,false,false,555.93,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,610
0xe89C2545e4e05A79D21351CdEeDa4651ca48DeBc,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,3,"2,272",1,610
0x0F46540678c7e6D2eF983B382CC07Fa815AB148c,false,350.63,14.99,16,false,2,1,1,1,false,false,false,false,false,41.33,false,411,"2,250",1,2230
0xB939f2016d648968c2168C50409eD4ff3eA5716c,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x16D9fd80d8e3f055ba7793794E811712dcbdD9c2,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,300",1,300
0x17e33637f6B64E9082Ea499481b6e6EbAE7EEA23,false,false,10861.58,0,false,1,2,1,1,false,false,false,false,false,false,false,40,"2,769",false,1710
0x2dd2036C9Db2ADA2739509AF0047c00C8b9291EF,false,false,false,96,false,3,0,0,1,false,false,false,false,1,25.90,false,21,"1,251",1,1510
0x392057e2845DD19Ef14d74EC689B68D3eF61b5c9,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,130",false,200
0x83713a1bE5A18750d8370a51f9D6fF39F6b4e815,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,1,"1,175",1,600
0x597F0fDBb96485CD258777248052fF0e4781FE4C,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,2,"1,125",false,500
0xfcfE8f0b4abb3f376FB064daF7A83cce77536891,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x039a6c851766821990D8281173FCd429e3763886,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,210
0xb525F6b3b5EFCC0C54582de2F08D890F7793e3e4,false,false,4695.51,7,false,1,2,0,1,false,false,false,false,false,false,false,30,"1,125",1,1410
0xA4D506434445Bb7303eA34A07bc38484cdC64a95,false,false,false,0,false,2,0,0,1,false,1,1,false,false,11.30,false,22,"1,181",1,2100
0x317bbc1927Be411CD05615d2Ffdf8d320C6C4052,false,false,7.63,0,false,1,1,0,1,false,false,false,false,false,10.92,false,10,"1,125",1,1610
0x10a84b835C5df26f2A380B3E00bCC84A66cD2d34,false,false,false,1,false,0,0,0,1,false,1,1,false,false,5.22,false,30,"1,125",1,1900
0x6B64c148AE3321fC403Ee90FE576f11679104799,false,false,827.76,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,620
0xe532bD8FeF1bFa616EfB645e63214bDDF612ED5C,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x35a6132E12721C6f9475cDD63eaF97f5433aC861,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x95660B8f62B6372bb8A821872BF957922dE1fe89,false,false,1190.27,0,false,0,1,0,false,false,false,false,false,false,false,1,false,"4,318",false,630
0x89010e1adB2E3E90E7f94245090615c297C733De,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,151",false,200
0x0eefc37dba3020531b1b679f0791a44392aa2365,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0xf11704511975cC5908f6dBd89Be922f5C86c1055,false,false,false,40,false,1,0,0,1,false,1,false,false,1,false,7,22,"1,125",1,1750
0x6576dcd9F751C99adb07411B22dDda0be7FfE420,false,false,271.83,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,610
0x81e80B838e04644a93e4F3C701038889d3a1b95e,false,false,271.83,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"1,125",false,610
0xeEE2E0166e342E0b56fE9d5b76Ce2c8eAdd935B4,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,5,"1,125",1,600
0x2915f137DAb849f0b27Aaab4D0DbD67AAEE3c5f0,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,250",1,300
0xcBc473f08a515cD8E612f63A254278879F1eD315,false,false,false,0,false,0,0,0,1,false,false,false,false,false,false,false,1,"1,125",false,500
0xB7805B7b514B4BDBce556772915B2Aa9179507A4,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",false,200
0x1375847014BA64517210cBFE185808232Cf45d4a,false,false,555.93,0,false,0,1,0,1,false,false,false,false,1,18.02,2,1,"2,117",1,1550
0x1E975f53956d644868F3eA25690b1bbEda658565,false,false,827.76,0,false,0,1,0,false,false,false,false,false,false,false,false,false,"4,006",1,710
0xf09c860cAc4119C959ADB58fA4ad9bDdF665875F,false,false,false,0,false,0,1,0,1,1,1,1,false,false,false,false,37,"1,125",false,1800
0x809C9f8dd8CA93A41c3adca4972Fa234C28F7714,false,false,628.94,15,false,1,2,0,1,false,1,false,false,1,38.14,false,55,"1,125",1,2320
0x1E8eE48D0621289297693fC98914DA2EfDcE1477,false,false,475.44,15,false,2,2,0,1,1,1,false,false,false,5.91,2,526,"2,270",1,2160
0xd1a317989c846E42F64128dAeBd975f857068a8C,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,150",false,200
0x1e9a926493fdc4A4B2Aef98fb9FF8D90C27527D1,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,375",1,300
0x05a45e7416C77C822e24e9679af29D1f07589b40,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"2,182",1,300
0x7735f817ac266ec4385e3c38df96082dd632895b,false,false,false,0,false,0,0,0,false,false,false,false,false,false,false,false,false,"1,125",1,300
0x9ae494fbac34682c122a1d4e3d6ae1eb5404a469,false,false,false,3,false,1,1,0,1,1,1,false,false,1,27.46,false,217,"1,125",1,2300
0xb950e0e108546743af96eb493d4ff2abc63816db,false,false,0.76,0,false,0,1,0,1,false,false,false,false,false,25.99,false,2,"3,323",1,1310
0x144c4e5027b69f7798b2b162d924bcae5c149f15,false,false,109.27,0,false,1,2,0,1,1,1,1,false,false,false,false,59,"1,287",1,2220
0x05be06b424448052193d53db8955d246a8dbb98a,false,false,330.52,0,false,0,2,0,1,false,false,false,false,false,false,false,18,"1,125",1,1010
0xa4d338186d93a77b5a82ac8253b79050b0058275,false,false,false,1,false,1,2,1,1,false,1,false,false,false,false,false,212,"1,125",1,2300
0xe885626097850ec1c5759d4bc8718c8762c68077,false,false,6433.96,0,false,1,2,1,1,false,false,false,false,false,false,false,29,"1,375",1,1810
